p1_name,p2_name,y_true,y_pred_catboost,abs_error,consistency_confidence,neighbor_target_std,mean_neighbor_distance,local_mean_target
takpin lam,patrick strobl,-25.0,-27.0,2.0,0.05420917201730887,17.44706279005151,4.752054192035954,-15.0
benoit pothier,romain renault,-12.0,-6.0,6.0,0.11750890509399704,7.5099933422074345,2.2003142484315985,12.0
mads bjerggaard,marc langholz,4.0,-2.0,6.0,0.06158849958380658,15.236797563792729,2.51898202734067,6.2
andré fallet,vincent robert,-14.0,-9.0,5.0,0.039767406426462974,24.146221236458512,1.4736845527843054,13.4
istván sági,callum mitchell,-34.0,-16.0,18.0,0.04057778426243753,23.64402672981064,2.1073111831139157,-6.6
romeo sam,prashant sen,17.0,32.0,15.0,0.08939534120861692,10.186265262597475,4.0204168073773445,23.2
patrik sebesi,jiří borovička,11.0,16.0,5.0,0.0821115754274419,11.178550889985695,1.8790412220750987,22.8
daan goossens,fynn borchert,12.0,1.0,11.0,0.05524951132408801,17.099707599839242,3.3001543588077604,10.0
johan bret,tang hon leung,-11.0,3.0,14.0,0.046013858436258735,20.732583051805193,2.2915763305387875,11.6
patrik pluskal,henri widu,25.0,23.0,2.0,0.06116482132770636,15.349267083479914,5.035762895320103,1.0
lucas augereau,marc-andré rauber,23.0,40.0,17.0,0.07608909716831762,12.142487389328432,3.2096640406670245,34.6
yin kiu kevin leung,oliver bodem,4.0,10.0,6.0,0.08613687493635601,10.609429767899874,3.071691422651451,13.8
rachid ben cherif,victor solomon,30.0,35.0,5.0,0.06645186118898327,14.048487463068755,3.8517297493129403,23.8
ola ulmo,anthony duthuillé,16.0,29.0,13.0,0.05045627815697245,18.81913919391639,2.8281256092805447,19.8
klaus bücker,james pope,12.0,7.0,5.0,0.056682545478227916,16.642115250171777,3.072638286281676,8.2
keith lesser,tsz chung chan,9.0,9.0,0.0,0.12594869866749342,6.9397406291589885,2.5786670656650026,0.8
simon bacha,thomas olsson,18.0,17.0,1.0,0.06746854364626813,13.821722034536798,10.154010434020293,2.4
christoph latzke,hervé tixier,-13.0,1.0,14.0,0.07326484679668878,12.649110640673518,2.271200961244284,7.0
marek hrůza,animesh kejriwal,-16.0,-4.0,12.0,0.05174393113824063,18.32593790232849,7.37649683290866,-2.6
steen hesselbjerg,steve rayson,14.0,18.0,4.0,0.06558924071502527,14.2464030548065,4.080967930275321,14.2
aurélien guyonneau,damien augereau,-20.0,-22.0,2.0,0.048908517382253644,19.446336415890784,1.5432508672390084,-17.2
emil gunnarsson,bertrand carlier,24.0,10.0,14.0,0.06378415643316088,14.677874505527019,2.1527952459850592,4.4
oliver bodem,vishal jatia,8.0,3.0,5.0,0.04231738057693289,22.630952255705015,3.8582090833546507,-1.8
dave edgar,viktor olivemark,-7.0,-15.0,8.0,0.10786987019664884,8.270429251254134,3.7418312332927774,-8.0
tang hon leung,andre damde,-3.0,14.0,17.0,0.06721966489330405,13.876599006961325,6.04272285271388,7.8
mr hubert fromlet,graham cain,-49.0,-53.0,4.0,0.05590381937391851,16.88786546606764,7.202961899122745,-41.0
robert rhodes,mads bjerggaard,20.0,24.0,4.0,0.05402819381657098,17.508854902591434,2.0775057958919345,7.8
péter burcsi,miłosz dużyński,-22.0,-1.0,21.0,0.09554997350969961,9.465727652959385,2.69732671530389,-1.0
dan holck-hansen,per-axel giertz,-17.0,-16.0,1.0,0.04895286130945018,19.427815111329426,2.729823963598007,-18.4
leigh ware,patrik pluskal,-22.0,-14.0,8.0,0.06861767955012946,13.57350360076572,3.2816181219788105,5.4
rostislav kniezek,laurent cocriamont,1.0,-12.0,13.0,0.07400613175426615,12.512393855693642,4.176783804601337,-19.8
julian clapp,jean-robert fiori,22.0,23.0,1.0,0.09936194375184484,9.064215354899728,2.5375899314523664,32.8
benoit pothier,thomas vico,-8.0,1.0,9.0,0.07838495165665443,11.757550765359255,1.5244169278164823,-14.6
guus van de burgt,martin holdt,22.0,21.0,1.0,0.048009360766733046,19.8292712927127,2.129339329519344,5.0
yves bret,janez makovec,-41.0,-25.0,16.0,0.07264496615081723,12.765578717786358,3.617268431398962,-23.2
filip cygankiewicz,jonathan cassier,-33.0,-13.0,20.0,0.04250538844184925,22.526428922490133,12.590768568413862,-22.4
tristan bourdin,jan meier,37.0,31.0,6.0,0.048253007260856136,19.724096937502612,0.0,-13.4
anita voelkel,jo shelley,-16.0,4.0,20.0,0.048649843991946794,19.555050498528505,5.47440191366864,-13.0
sebastian dobson,clément augereau,-38.0,-22.0,16.0,0.11699758587643465,7.547184905645283,3.6915570486850178,1.8
henry dobson,baptiste pothier,-7.0,-9.0,2.0,0.06055990462248478,15.512575543732252,2.1284389613839347,3.6
daniel kürzl,tylor li,-23.0,-21.0,2.0,0.08831745282731292,10.322790320451153,2.279469196367089,-17.8
ignacy szajda,julian klaiber,16.0,13.0,3.0,0.08184750824979276,11.217842929904126,1.874331296586584,23.6
jan port,resat akdag,20.0,19.0,1.0,0.06613979671192897,14.119490075778232,3.00087650847668,2.2
raphael paglia,balázs francia,-5.0,-1.0,4.0,0.06670479536821813,13.99142594591416,5.957761187583986,21.8
luis wieser,krishav jatia,40.0,38.0,2.0,0.10889795358082949,8.182909018191515,2.3695877562624,13.8
titti wigren,karen king,29.0,38.0,9.0,0.046771847486657,20.380382724571195,10.847637645577773,17.2
morten lindholm,jon foulds,-15.0,-14.0,1.0,0.0540215263443202,17.511139311878026,7.474637268712682,-0.6
pontus olofsson,michael stephan,-16.0,-12.0,4.0,0.033332567076534675,29.00068964697219,1.5823814761217805,0.4
torsten kuntz,eric durand,-17.0,-12.0,5.0,0.06257827506203761,14.979986648859205,4.296588886075513,6.0
leo emilsson,jonas klaiber,24.0,3.0,21.0,0.08294473745354834,11.056219968868204,1.6555830832187794,4.6
robin sach,matyáš justa,38.0,39.0,1.0,0.04431683930414284,21.564786110694445,2.5296908069663515,-8.4
carola von heimburg,sarah ball,4.0,12.0,8.0,0.05616475206140726,16.804761230080004,3.6208890154204014,-2.0
jean-pierre stevenot,hårek haugerud,22.0,22.0,0.0,0.04826717913921088,19.71801207018598,3.8475056501931633,9.0
niklas hägerbrand,dirk skock,24.0,2.0,22.0,0.07019821458288672,13.245376551838758,2.4824900524583224,-7.6
jörgen ström,volker gundelach,16.0,9.0,7.0,0.05867703114418935,16.04244370412438,6.817228007227916,-7.8
christian börner,andy stenson,-22.0,-29.0,7.0,0.0501082514167777,18.956792977716457,3.136409051777144,-35.8
rakesh gupta,frank kleiber,-13.0,-13.0,0.0,0.03140936390896846,30.837639338963676,2.233316353923403,-15.2
lionel mercou,victor solomon,23.0,18.0,5.0,0.04634423299646618,20.57765778702717,2.501948872432764,25.6
maurizio cian,zoltan matecsa,-52.0,-42.0,10.0,0.08395921177218472,10.910545357588685,3.7906717945882926,-20.6
mark de rijter,seppo raiski,6.0,-2.0,8.0,0.07077081709297481,13.130118049735882,4.106080465163057,-27.0
marc-andré rauber,volker sach,-37.0,-32.0,5.0,0.1474331972231931,5.782732917920384,8.913943057661985,-30.6
katrin maldre,irma alderse baas,30.0,40.0,10.0,0.053399361016882495,17.726815844928268,3.4847241634012347,15.6
romy nothegger,annemarie del favero,20.0,33.0,13.0,0.04109170908903114,23.335809392433767,2.1578809831149863,17.2
magnus edby,carsten lindhard jensen,24.0,24.0,0.0,0.07637684636646089,12.092973166264779,7.43053096799764,25.4
giovanni gentile,jacob steinmetz,-16.0,-8.0,8.0,0.07722070096637323,11.949895397031725,3.273133615665762,-4.0
fredrik stenberg,simon lau,-21.0,-15.0,6.0,0.18334455893121115,4.454211490264017,1.8116683217559946,-18.6
rachid bech-azeddine,istván sági,38.0,29.0,9.0,0.18185492472353415,4.498888751680797,5.409408049567411,22.4
gregoire lebreuilly,berthold van veen,9.0,1.0,8.0,0.05216400973986575,18.170305445974208,1.9733605988926546,-7.2
guidi weijel,ross wilson,-26.0,-5.0,21.0,0.039715115508758586,24.17933001553186,1.8213576795401765,-0.6
györgy janzer,henrik sørensen,9.0,6.0,3.0,0.04083938638020974,23.48616614094348,3.5719934225600882,5.0
thomas knaack,mark steeden,19.0,21.0,2.0,0.07230024410826419,12.831211945876353,6.034561654578648,2.6
ulrich schlepphorst,levente nándori,-36.0,-20.0,16.0,0.04359213497775432,21.939917957914062,3.5609092129104325,-16.2
karsten solberg,piotr ostaszyk,-33.0,-22.0,11.0,0.046265114545617984,20.614557962760202,2.190147827143565,-8.2
millie rhodes,laura del favero,7.0,-3.0,10.0,0.048253007260856136,19.724096937502612,0.0,-13.4
samuel k s li,adam borkowski,47.0,29.0,18.0,0.14191469581362176,6.046486583132389,6.323038206291781,16.2
dany lessard,duncan marlow,7.0,10.0,3.0,0.06111613402441368,15.362291495737216,2.532697482420426,1.0
ruyi xu,perrine colombi,-31.0,-27.0,4.0,0.051034409092328384,18.594622878671135,2.2176585993377502,-15.8
elma vuorinen,crystal ho suet ying,-31.0,-2.0,29.0,0.1726620865338969,4.791659420284375,2.248029416149735,24.8
kayleigh chapman,duport maurine,2.0,4.0,2.0,0.049976332899120665,19.009471323527123,1.622363382961991,5.2
nicole furler,ka man yau,3.0,-11.0,14.0,0.08585853794379612,10.64706532336493,2.173466427169539,-30.8
peter sákovics,martyn langston,-2.0,10.0,12.0,0.08357430501088761,10.965400129498239,2.9120120656058637,17.6
katrine fredsøe,nathalie alidor,21.0,33.0,12.0,0.044873764080660156,21.28473631502162,1.3284631388140866,8.6
britta weber,wing yan li,9.0,11.0,2.0,0.048253007260856136,19.724096937502612,0.0,-13.4
miriam verbeij,flavia belo fernandes,-14.0,-6.0,8.0,0.05636860896101298,16.74037036627326,1.3753245769394677,-2.6
jonas klaiber,charles flatman,-13.0,-15.0,2.0,0.11068162005412628,8.034923770640267,2.683838211429105,-11.8
maria komissarova,anaïs ben mansour,-53.0,-48.0,5.0,0.04549197923469044,20.981896959045436,2.1212520513146202,-2.4
stine jacobsen,stephanie chung,30.0,39.0,9.0,0.03421750010018225,28.224811779709,4.288446211416065,11.6
holly ranson,myriam enmer,-18.0,9.0,27.0,0.05042384303283946,18.83188785013335,4.490826598925653,5.4
dominik pluskal,amir lavasani,-37.0,-14.0,23.0,0.057326814524408215,16.443843832875572,3.55354832795972,5.0
raif fontanelli,markus perschinka,9.0,3.0,6.0,0.06028754428301774,15.58717421471897,6.295379806994481,-14.2
chase burgess,raghav jatia,29.0,21.0,8.0,0.2463411134157501,3.059411708155671,2.518402049452055,13.8
šimon kniezek,varga marcell,22.0,28.0,6.0,0.05106244618570023,18.583863968507735,1.719613404357649,10.2
nienke veldkamp,ellie thomas,-26.0,-35.0,9.0,0.1258573696374711,6.945502141674136,4.4568811890703035,-36.6
izzy bramhall,susanne docter,42.0,48.0,6.0,0.15352447281755405,5.513619500836088,3.9085453468506826,19.0
clarissa steiner,pauline cavé,-42.0,-43.0,1.0,0.23329952500316292,3.286335345030997,7.654562698622638,-26.0
mathilde deleuran,amita gondi,11.0,11.0,0.0,0.07919190374812897,11.627553482998906,2.8899132097725646,23.0
daniel austin,borys wasilewski,5.0,-14.0,19.0,0.07861593032551253,11.72006825918689,2.4939543304611065,-16.2
mio fischer,thomas agombar,-21.0,-9.0,12.0,0.09613418099353006,9.402127418834526,1.602347465289099,-10.0
philippe brunel,mark de bruin,15.0,20.0,5.0,0.06341057446173054,14.770240350109406,3.669614526641934,21.8
elizaveta eliseeva,saskia feucht,-9.0,-12.0,3.0,0.06474848809581117,14.44437606821423,1.687398031122172,3.4
kacper serniak,tylor li,8.0,1.0,7.0,0.06424376380387621,14.5657131648265,1.336285417294963,-24.2
daniel kürzl,samuel gueroult,-23.0,-26.0,3.0,0.03911097282197659,24.5682722225231,1.8209951577549002,-17.0
kirsten i. kaptein,dara ladner,1.0,33.0,32.0,0.03650644538952868,26.392423155140566,2.917519429351433,22.8
gabriel bichler,kyler king,46.0,46.0,0.0,0.048253007260856136,19.724096937502612,0.0,-13.4
vincent bögemann,luis wieser,2.0,-10.0,12.0,0.04250538844184925,22.526428922490133,1.423856242346157,-10.4
edward baker,baptiste pothier,-26.0,-31.0,5.0,0.08018150321408873,11.47170431975999,1.1066038587979294,-3.0
sandro vico,jan meier,27.0,23.0,4.0,0.08421888242284671,10.87382177525455,1.3287144150185803,16.4
piotr ostaszyk,markus borg,-22.0,-26.0,4.0,0.09289152705157866,9.765244492586962,4.25796293168437,-14.2
kilian bichler,jáchym justa,12.0,15.0,3.0,0.048253007260856136,19.724096937502612,0.0,-13.4
clément augereau,ka hin kang,22.0,12.0,10.0,0.05878032545418354,16.012495120998476,2.8088144850313967,-15.0
harold van schouwen,phil dobson,24.0,12.0,12.0,0.05414192715824446,17.469974241537965,2.289426780308581,13.0
alina reissenauer,anna-klara ahlmer,-16.0,-31.0,15.0,0.06128215764035819,15.317963311093287,3.8239904559636075,-23.4
charlotte böll,hannah friis holdt,47.0,36.0,11.0,0.05183769452055966,18.29098138427788,1.5065227402869679,-11.2
steffen neumann,alex du noyer,16.0,14.0,2.0,0.045634690978714136,20.913153755471697,1.890913547082701,8.2
bertrand carlier,jean michot,-4.0,0.0,4.0,0.042666723714136545,22.437468662930762,1.8940217793913507,17.4
théo skibniewski,johannes sgiarovello,24.0,20.0,4.0,0.15562109657173748,5.425863986500215,1.619261381362458,19.4
luke griffiths,jesper ratzer,6.0,2.0,4.0,0.05787020580205642,16.280049139974977,2.794852512458914,-7.6
thorsten lentfer,jesper hedlund,-15.0,-19.0,4.0,0.03633995794694895,26.517918470347556,1.4082614738946166,-3.0
chris stäubli,foulon yann,-29.0,-21.0,8.0,0.03435606925869505,28.106938645110393,3.67267226666957,-19.0
damien augereau,viktor olivemark,-3.0,-7.0,4.0,0.06933673469775627,13.422369388450015,2.770243730428258,12.2
malo gueroult,julian klaiber,-11.0,-7.0,4.0,0.05241746611897688,18.077610461562667,2.289555557366826,22.0
eric durand,botond francia,-27.0,-13.0,14.0,0.033511783971518626,28.84024965217881,2.568190885597288,-7.8
henry jones,jamie watkin-rees,-8.0,-16.0,8.0,0.12162212732812969,7.222188034107115,2.0832196351767007,-15.2
patrick moran,steven wai kit cheng,-17.0,-4.0,13.0,0.052986071128624274,17.872884490199112,1.6949281085569425,-12.4
philipp patzelt,soeren smit,46.0,22.0,24.0,0.0741642290587819,12.483589227461788,3.053113954087713,-6.4
guus van de burgt,zain magdon-ismail,35.0,32.0,3.0,0.053213756791188296,17.792133093027378,2.324126703193266,12.8
koen hageraats,sylvain ternon,17.0,21.0,4.0,0.08583085703090962,10.650821564555478,7.936373516204054,6.6
leon sam,leonhard prager,-22.0,11.0,33.0,0.05906728201215343,15.929846201391902,3.9435415108424685,-2.2
antoni szajda,robin bourdin,-20.0,-27.0,7.0,0.048253007260856136,19.724096937502612,0.0,-13.4
thomas mercou,jan port,-11.0,-4.0,7.0,0.0651114879929716,14.358272876638054,1.8543886857802974,0.2
ola ulmo,jonas grafeneder,-2.0,-3.0,1.0,0.09725506233792666,9.282241108697834,2.6095882749130794,8.2
graham king,steve rayson,22.0,-2.0,24.0,0.05723112969958278,16.4730082255792,2.8394106965546113,-0.2
jon spinks,toni ruokanen,-17.0,-21.0,4.0,0.0423935524420564,22.588492645592797,2.4047615868612207,0.6
thomas cavé,malte thyregod,7.0,-3.0,10.0,0.05378973784799903,17.590906741836815,5.913805810898466,-4.4
joerg kanonenberg,kresten hougaard,13.0,-1.0,14.0,0.041325258392282446,23.198275797998434,5.452754612316236,23.8
charlotte bujeau,yin tung lam,-44.0,-43.0,1.0,0.06662860482621373,14.008568806269967,3.978573771338289,-21.6
romy nothegger,ellie thomas,10.0,19.0,9.0,0.06573467862463629,14.212670403551895,3.701829252606727,-4.0
julian clapp,mr hubert fromlet,51.0,53.0,2.0,0.06877083079539704,13.541048703848606,12.05970101939181,44.8
jo shelley,marianna palotainé pozsár,32.0,37.0,5.0,0.056037548986407025,16.845177351396455,6.222570430973679,16.8
nora barta-boncz,nicole furler,50.0,38.0,12.0,0.11420364725940037,7.756287771866127,4.829073533729084,32.2
julien castel,matthew davidson,-21.0,-13.0,8.0,0.07142072346177103,13.001538370516007,5.255741729861646,-10.6
nicolas lenggenhager,leon griffiths,-25.0,-28.0,3.0,0.08000278275809235,11.499565209172042,3.983849249220596,-17.6
elma vuorinen,elcke mols,-10.0,-6.0,4.0,0.06741591286316698,13.833293172632466,4.807160215736387,-0.8
alice flatman,tatiana petit,22.0,24.0,2.0,0.09741852731636463,9.264987857520376,10.475343693066142,16.4
graham cain,jean-robert fiori,19.0,20.0,1.0,0.05170307223904771,18.3412104289766,3.4291903505025183,-2.0
saga jönsson slättsjö,wing yan li,17.0,8.0,9.0,0.13570963931335345,6.368673331236264,1.6910416545566531,-9.2
tristan bourdin,charles flatman,24.0,11.0,13.0,0.06979991505756594,13.326664999166145,3.4360638405577637,16.0
sandro vico,kiss kevin,-36.0,-34.0,2.0,0.0731801264691973,12.66491215919005,1.150226704369628,9.0
šimon borovička,moritz walland,-12.0,0.0,12.0,0.16189424969836874,5.176871642217914,2.6802134848603636,27.0
luc loreau,edward baker,26.0,27.0,1.0,0.039256236720769895,24.473659309551564,1.2020204252131244,-11.2
borys wasilewski,gabriel bichler,23.0,30.0,7.0,0.05867703114418935,16.04244370412438,2.841838754911506,4.8
jan čermák,henry flatman,3.0,-3.0,6.0,0.0797369927156037,11.541230437002806,1.725274277417101,-1.0
calixte hoarau,cameron firth,44.0,26.0,18.0,0.06019449352866614,15.612815249018995,2.3695926739938975,5.8
johan bret,kilian bichler,46.0,34.0,12.0,0.04130760190574707,23.208619088605854,1.9623714430616122,-10.6
tylor li,luis wieser,-22.0,-18.0,4.0,0.045835184793743204,20.81730049742281,1.820112243029333,11.8
henry dobson,julian klaiber,25.0,23.0,2.0,0.05791964064758676,16.26530048907797,2.960776579548825,11.8
matyáš justa,jonas klaiber,-25.0,-36.0,11.0,0.10775749878321166,8.280096617793781,2.6672131485287083,8.2
josselin gadé,anthony duthuillé,2.0,15.0,13.0,0.10803911519088917,8.255906976220118,1.7361360837973159,14.2
vishal jatia,dave edgar,-24.0,-7.0,17.0,0.23463706286929648,3.261901286060018,4.5628001584210445,-19.4
robin sach,leo emilsson,-19.0,-5.0,14.0,0.03693825125930455,26.07220742476555,2.3808881899968988,-2.2
daniel kürzl,krishav jatia,22.0,6.0,16.0,0.056300405314350516,16.76186147180557,1.8982652991596818,17.2
baptiste pothier,ignacy szajda,43.0,40.0,3.0,0.05286709757859405,17.915356541246954,1.3675394924910085,11.8
patrick bürgi,jack taylor,-21.0,-17.0,4.0,0.04266672371413654,22.437468662930765,3.3703792762029265,6.6
alina reissenauer,annemarie del favero,40.0,37.0,3.0,0.1567042066820273,5.3814496188294845,3.7605774211204084,15.2
sandro lena,thomas pauvert,24.0,23.0,1.0,0.06004652328913127,15.653753543479596,2.3477109376604473,10.6
morten lindholm,alex porush,-16.0,-16.0,0.0,0.05606739981797183,16.835676404587968,5.406039588014062,3.4
florian prorok,yves bret,-17.0,-2.0,15.0,0.05650577815620389,16.69730517179344,3.569515648894016,8.0
marc-andré rauber,oliver bodem,-10.0,-8.0,2.0,0.08058817402881177,11.408768557561329,3.217397807814341,-12.2
jonathan gill,chun cheung,16.0,1.0,15.0,0.07738089294864767,11.923086848631105,2.536872338486748,-14.8
pierre henriot,giovanni gentile,-15.0,-8.0,7.0,0.07058844553554323,13.16662447250623,8.167440751629444,2.2
nicolas champod,markus perschinka,10.0,3.0,7.0,0.06237020612610181,15.033296378372908,5.189162707297124,-4.0
jordan marcus,jean-françois aubert,17.0,16.0,1.0,0.07355517124503318,12.59523719506703,3.158886273938222,6.4
hervé tixier,kilian jouault-couteau,-10.0,-5.0,5.0,0.053418674589997925,17.72004514666935,2.355955572579143,5.0
niklas hägerbrand,filip westgaard,-12.0,-10.0,2.0,0.05346382275337531,17.704236781064584,4.276170425152834,5.6
nikhil shah,resat akdag,6.0,0.0,6.0,0.07267806134851214,12.759310326189265,4.762597573644333,0.0
chris cockburn,kelvin tse,17.0,4.0,13.0,0.08002505558523887,11.496086290559932,3.51007298389779,8.2
marek hrůza,thomas vico,21.0,33.0,12.0,0.045714567276258826,20.87486526902629,2.2449391456881265,15.8
piotr ostaszyk,adam borkowski,-2.0,-13.0,11.0,0.041577885313293345,23.051247254758252,1.780612407472466,1.2
balázs döbörhegyi,miłosz dużyński,2.0,7.0,5.0,0.06877083079539704,13.541048703848606,3.0102221276347896,9.2
aurélien guyonneau,šimon kniezek,30.0,17.0,13.0,0.04551171900070487,20.972362766269327,1.9223966407073594,14.4
antoine durancer,maroun nader,6.0,12.0,6.0,0.0760129266776928,12.155657119218196,2.7025495323756066,1.2
